cleveland-0_vs_4	SVM	0.816496581	0.804030252	1	0.707106781	0.984250984	0.86237692	0.012682311
ecoli-0-1-4-6_vs_5	SVM	1	0.866025404	1	0.707106781	1	0.914626437	0.013458481
ecoli-0-1-4-7_vs_2-3-5-6	SVM	0.707106781	0.912870929	1	0.912870929	0.949546915	0.896479111	0.009986406
cleveland-0_vs_4	SMOTE-SVM	1	1	1	1	1	1	0
ecoli-0-1-4-7_vs_5-6	SVM	0.894427191	1	0.887065525	1	0.958140275	0.947926598	0.002418771
ecoli-0-1-4-6_vs_5	SMOTE-SVM	1	0.980580676	1	1	1	0.996116135	6.03E-05
ecoli-0-1_vs_2-3-5	SVM	0.765743845	0.894427191	1	0.88420483	1	0.908875173	0.007582283
ecoli-0-1-4-7_vs_2-3-5-6	SMOTE-SVM	0.816496581	1	1	1	0.991769407	0.961653198	0.005277772
ecoli-0-1_vs_5	SVM	1	0.866025404	1	0.707106781	1	0.914626437	0.013458481
ecoli-0-2-3-4_vs_5	SVM	0.866025404	0.866025404	1	0.707106781	0.957427108	0.879316939	0.010135054
ecoli-0-1-4-7_vs_5-6	SMOTE-SVM	1	0.894427191	0.894427191	1	0.958140275	0.949398931	0.002248226
ecoli-0-2-6-7_vs_3-5	SVM	0.894427191	0.774596669	1	0.832916562	1	0.900388085	0.008051297
ecoli-0-1_vs_2-3-5	SMOTE-SVM	0.774596669	0.894427191	1	0.88420483	1	0.910645738	0.007087976
ecoli-0-3-4-6_vs_5	SVM	1	0.866025404	1	0.707106781	0.958602587	0.906346954	0.012318982
ecoli-0-1_vs_5	SMOTE-SVM	1	1	1	1	1	1	0
ecoli-0-3-4-7_vs_5-6	SVM	0.894427191	0.989304505	0.894427191	1	0.98907071	0.953445919	0.002337733
ecoli-0-2-3-4_vs_5	SMOTE-SVM	1	0.866025404	1	0.866025404	1	0.946410162	0.004307806
ecoli-0-3-4_vs_5	SVM	1	0.866025404	1	0.707106781	0.927960727	0.900218582	0.011828726
ecoli-0-2-6-7_vs_3-5	SMOTE-SVM	0.894427191	1	1	0.961769203	0.974679434	0.966175166	0.001505549
ecoli-0-4-6_vs_5	SVM	1	0.866025404	1	0.707106781	0.927960727	0.900218582	0.011828726
ecoli-0-6-7_vs_3-5	SVM	0.894427191	0.774596669	1	0.832916562	1	0.900388085	0.008051297
ecoli-0-3-4-6_vs_5	SMOTE-SVM	1	1	1	1	1	1	0
ecoli-0-6-7_vs_5	SVM	0.866025404	0.866025404	1	0.707106781	1	0.887831518	0.011755196
ecoli-0-3-4-7_vs_5-6	SMOTE-SVM	0.894427191	0.989304505	1	1	0.955533086	0.967852956	0.001614031
ecoli-0_vs_1	SVM	0.968245837	1	0.966091783	1	1	0.986867524	0.000259157
ecoli-0-3-4_vs_5	SMOTE-SVM	1	1	1	1	0.971825316	0.994365063	0.00012701
ecoli-0-4-6_vs_5	SMOTE-SVM	1	0.866025404	1	0.866025404	0.971825316	0.940775225	0.003830866
ecoli1	SVM	0.935414347	0.926376315	0.839719123	0.836660027	0.966091783	0.900852319	0.002792023
ecoli-0-6-7_vs_3-5	SMOTE-SVM	1	1	1	1	0.974679434	0.994935887	0.000102581
ecoli-0-6-7_vs_5	SMOTE-SVM	1	0.866025404	1	0.866025404	0.974679434	0.941346048	0.003867617
ecoli2	SVM	1	0.936585812	0.948683298	0.940324692	0.853563957	0.935831552	0.002214294
ecoli-0_vs_1	SMOTE-SVM	0.968245837	1	0.966091783	1	1	0.986867524	0.000259157
ecoli3	SVM	0.845154255	0.730296743	0.845154255	0.643650304	0.991631652	0.811177442	0.01389592
ecoli4	SVM	0.866025404	0.866025404	1	0.866025404	0.959497223	0.911514687	0.00326796
glass-0-1-2-3_vs_4-5-6	SVM	0.890723543	0.632455532	0.904534034	0.984250984	1	0.882392819	0.017446963
ecoli1	SMOTE-SVM	0.935414347	0.968245837	0.841244499	0.843527392	0.980196059	0.913725627	0.003608496
glass-0-1-4-6_vs_2	SVM	0.854554362	0.973328527	0.794719414	0.747367753	0.816496581	0.837293327	0.005827034
ecoli2	SMOTE-SVM	1	0.936585812	0.948683298	0.940324692	0.905341293	0.946187019	0.000939398
glass-0-1-5_vs_2	SVM	0.823054892	0.866025404	0.775983594	0.803219329	0.950381927	0.843733029	0.003705974
glass-0-1-6_vs_2	SVM	0.828078671	0.956182887	0.804747816	0.768424486	0.816496581	0.834786088	0.004084568
ecoli3	SMOTE-SVM	0.991769407	0.816496581	0.991631652	0.894427191	0.991631652	0.937191297	0.005060452
glass-0-1-6_vs_5	SVM	0	1	1	0.985610761	0.736788398	0.744479832	0.148606923
glass-0-4_vs_5	SVM	1	1	1	1	1	1	0
ecoli4	SMOTE-SVM	0.866025404	1	1	1	0.934353184	0.960075718	0.002857791
glass-0-6_vs_5	SVM	1	1	1	1	1	1	0
glass-0-1-2-3_vs_4-5-6	SMOTE-SVM	1	0.948683298	0.889330698	0.984250984	0.984250984	0.961303193	0.001577989
glass0	SVM	0.789400221	0.82000841	0.909717652	0.876625865	0.787335989	0.836617627	0.00237566
glass-0-1-4-6_vs_2	SMOTE-SVM	0.986754382	0.973328527	0.986754382	0.986393924	1	0.986646243	7.12E-05
glass-0-1-5_vs_2	SMOTE-SVM	1	1	0.775983594	0.967204152	0.967204152	0.942078379	0.007111983
glass1	SVM	0.798994904	0.828078671	0.705421185	0.570899226	0.824022054	0.745483208	0.009587679
glass-0-1-6_vs_2	SMOTE-SVM	0.853563957	0.971008312	1	0.956182887	1	0.956151031	0.002918062
glass2	SVM	0.810092587	0.832916562	0.8059607	0.569900276	0	0.603774025	0.100328721
glass-0-1-6_vs_5	SMOTE-SVM	1	1	1	1	0.985610761	0.997122152	3.31E-05
glass4	SVM	0.816496581	1	0.987420883	1	0.698212002	0.900425893	0.015066544
glass-0-4_vs_5	SMOTE-SVM	1	1	1	1	1	1	0
glass5	SVM	0.707106781	0.987729597	1	1	0.826393871	0.90424605	0.014046399
glass-0-6_vs_5	SMOTE-SVM	1	1	1	1	1	1	0
glass6	SVM	0.816496581	0.912870929	1	0.986393924	0.972597525	0.937671792	0.004555395
glass0	SMOTE-SVM	0.806378512	0.82000841	0.909717652	0.893325001	0.870432686	0.859972452	0.001633166
glass1	SMOTE-SVM	0.783478963	0.879664438	0.736788398	0.616641641	0.843274043	0.771969497	0.008435892
glass2	SMOTE-SVM	0.961769203	0.961769203	0.987096234	0.8059607	0.987096234	0.940738315	0.004669543
glass4	SMOTE-SVM	1	1	0.987420883	1	0.741619849	0.945808146	0.01044695
glass5	SMOTE-SVM	1	1	0.987729597	1	0.97530483	0.992606885	9.74E-05
glass6	SMOTE-SVM	0.912870929	1	1	1	0.972597525	0.977093691	0.001143775
haberman	SVM	0.396059017	0.5986095	0.605530071	0.570087713	0.605530071	0.555163274	0.006499621
iris0	SVM	1	1	1	1	1	1	0
led7digit-0-2-4-5-6-7-8-9_vs_1	SVM	0.935414347	0.866025404	1	0.722527408	0.845154255	0.873824283	0.008697437
new-thyroid1	SVM	1	1	1	1	0.986013297	0.997202659	3.13E-05
newthyroid2	SVM	1	1	1	1	1	1	0
page-blocks-1-3_vs_4	SVM	1	1	1	1	1	1	0
haberman	SMOTE-SVM	0.541119633	0.707106781	0.707106781	0.689202438	0.699205899	0.668748306	0.004115572
iris0	SMOTE-SVM	1	1	1	1	1	1	0
led7digit-0-2-4-5-6-7-8-9_vs_1	SMOTE-SVM	0.935414347	0.866025404	1	0.8078102	0.845154255	0.890880841	0.004699934
new-thyroid1	SMOTE-SVM	1	1	1	1	0.986013297	0.997202659	3.13E-05
newthyroid2	SMOTE-SVM	1	1	1	1	1	1	0
page-blocks-1-3_vs_4	SMOTE-SVM	1	1	1	1	0.994301948	0.99886039	5.19E-06
page-blocks0	SVM	0.900314015	0.843002089	0.806099585	0.883837185	0.923189005	0.871288376	0.001748666
cleveland-0_vs_4	cGAN-SVM	0.816496581	0.953462589	0.969223369	0.707106781	1	0.889257864	0.012250754
pima	SVM	0.729154762	0.735854253	0.694422222	0.772401303	0.766639321	0.739694372	0.000794234
poker-8-9_vs_5	SVM	0.446121497	0.445574444	0.44666788	0	0	0.267672764	0.047765925
poker-8-9_vs_6	SVM	0.894427191	0.894427191	1	0.774596669	1	0.91269021	0.00699658
poker-8_vs_6	SVM	1	1	1	1	1	1	0
poker-9_vs_7	SVM	0.707106781	1	0	1	1	0.741421356	0.150294373
segment0	SVM	0.998736576	1	1	0.998736576	1	0.99949463	3.83E-07
shuttle-2_vs_5	SVM	1	1	1	1	1	1	0
shuttle-6_vs_2-3	SVM	1	1	1	1	1	1	0
shuttle-c0-vs-c4	SVM	0.979795897	1	1	1	1	0.995959179	6.53E-05
vehicle0	SVM	0.996146421	0.979795897	0.984374039	0.99611649	0.983262836	0.987939137	4.70E-05
vehicle1	SVM	0.82254927	0.85068515	0.850596386	0.827498956	0.873804832	0.845026919	0.000340735
vehicle2	SVM	0.984640338	0.976731452	0.996023841	1	1	0.991479126	8.60E-05
